station_id,station_name,lon,lat
22257,北柏,139.988035,35.875623
22183,我孫子,140.01046599999998,35.87279
22372,天王台,140.04121,35.872558000000005
21673,取手,140.063004,35.89553
21705,藤代,140.11825100000001,35.920565
21637,龍ケ崎市,140.138217,35.930066
21594,牛久,140.14103899999998,35.975314000000004
29220,ひたち野うしく,140.158408,36.007996
21582,荒川沖,140.16592,36.030552
21663,土浦,140.20623799999998,36.078644
21625,神立,140.248615,36.120424
27852,高浜,140.294745,36.163882
21583,石岡,140.279709,36.191554
21685,羽鳥,140.28679,36.247661
21593,岩間,140.276493,36.295508
21672,友部,140.306306,36.350597
21595,内原,140.35282,36.370111
21579,赤塚,140.415248,36.381755
29275,偕楽園,140.456292,36.373041
21710,水戸,140.47676,36.370911
21615,勝田,140.524482,36.394033
21638,佐和,140.540477,36.430409000000004
21666,東海,140.56583500000002,36.465378
21603,大甕,140.61936200000002,36.513052
21698,常陸多賀,140.63268200000002,36.552145
21691,日立,140.66188300000002,36.590408000000004
21605,小木津,140.67526,36.636533
21622,十王,140.68623,36.671385
21655,高萩,140.716707,36.714873
21714,南中郷,140.729028,36.753501
21587,磯原,140.746366,36.790684000000006
21600,大津港,140.778001,36.846084999999995
22517,板橋,139.719507,35.745435
22754,十条,139.72223300000002,35.760321000000005
22626,北赤羽,139.70569,35.787007
22530,浮間舟渡,139.691341,35.791209
22082,戸田公園,139.678203,35.807906
22081,戸田,139.669548,35.817665000000005
22023,北戸田,139.661201,35.826883
22085,中浦和,139.6375,35.853769
22149,南与野,139.631117,35.867456
22168,与野本町,139.626075,35.880967999999996
22025,北与野,139.628521,35.890678
25085,日進,139.606111,35.931554999999996
22043,指扇,139.564951,35.917023
22148,南古谷,139.519082,35.903344
22012,川越,139.483078,35.906742
29640,西大宮,139.5797968,35.92228133
22095,西川越,139.459746,35.919090000000004
22135,的場,139.435376,35.917478
22001,笠幡,139.40622,35.907551
22152,武蔵高萩,139.371123,35.901728999999996
22150,宮原,139.609455,35.940256
21968,上尾,139.588434,35.973521999999996
22015,北上尾,139.577223,35.985632
21992,桶川,139.564274,35.998375
22024,北本,139.533591,36.032112
22033,鴻巣,139.509552,36.0592
22020,北鴻巣,139.476894,36.085529
25135,吹上,139.45311999999998,36.103062
22026,行田,139.432103,36.113879
22029,熊谷,139.389528,36.139627000000004
22000,籠原,139.330199,36.174479999999996
22121,深谷,139.28127,36.191344
21990,岡部,139.237622,36.205645000000004
22132,本庄,139.188299,36.236228999999994
22063,神保原,139.149172,36.25359
28656,新町,139.105457,36.272984
22433,本千葉,140.120987,35.601202
22341,蘇我,140.130767,35.582065
22251,鎌取,140.178583,35.562795
22432,誉田,140.213748,35.546996
22376,土気,140.26978300000002,35.530865999999996
22211,大網,140.311111,35.522427
22383,永田,140.31116200000002,35.503129
22434,本納,140.30758,35.48227
22333,新茂原,140.29983000000001,35.449477
22466,茂原,140.304121,35.426733
22471,八積,140.34536699999998,35.403971000000006
22230,上総一ノ宮,140.365138,35.373401
22379,東浪見,140.376706,35.34669
22343,太東,140.38118400000002,35.319942
22355,長者町,140.385021,35.295839
22448,三門,140.39156699999998,35.282377000000004
22216,大原,140.390864,35.251096999999994
22387,浪花,140.379428,35.222674
22224,御宿,140.35197,35.188028
22246,勝浦,140.312142,35.152722
22203,鵜原,140.278446,35.140828000000006
22233,上総興津,140.25048700000002,35.137146
22389,行川アイランド,140.22696200000001,35.118320000000004
22189,安房小湊,140.190337,35.128597
22186,安房天津,140.15448700000002,35.125473
22188,安房鴨川,140.103566,35.107465000000005
22406,浜野,140.13208899999998,35.551876
22473,八幡宿,140.120072,35.536189
22302,五井,140.089522,35.512985
22182,姉ケ崎,140.041749,35.4786
25074,長浦,139.995478,35.450234
22342,袖ケ浦,139.95788000000002,35.431996999999996
22202,巌根,139.933229,35.414285
22256,木更津,139.92611000000002,35.381668
22264,君津,139.89569699999998,35.333619
22175,青堀,139.85818899999998,35.330304
22215,大貫,139.855541,35.291661
22310,佐貫町,139.876106,35.260113
22243,上総湊,139.871016,35.221855
22349,竹岡,139.830159,35.197582000000004
22405,浜金谷,139.822141,35.168215000000004
22431,保田,139.838114,35.14148
22187,安房勝山,139.83338999999998,35.114022
22201,岩井,139.849839,35.093061999999996
22377,富浦,139.83781100000002,35.04614
22385,那古船形,139.851388,35.028987
22350,館山,139.861888,34.9959
22298,九重,139.911383,34.99752
22357,千倉,139.954738,34.976704
20325,千歳,139.966378,34.991701
22456,南三原,139.979204,35.021065
22480,和田浦,140.019569,35.041885
22210,江見,140.061026,35.062513
22426,太海,140.096229,35.081435
22894,八丁堀,139.777705,35.674617
22539,越中島,139.792713,35.667946
22708,潮見,139.817341,35.658702000000005
22733,新木場,139.827402,35.646172
22593,葛西臨海公園,139.861529,35.644391999999996
22435,舞浜,139.883714,35.636115000000004
22324,新浦安,139.912553,35.649526
22195,市川塩浜,139.923684,35.666554
22424,二俣新町,139.959525,35.691272999999995
22457,南船橋,139.99577299999999,35.681804
22330,新習志野,140.012825,35.667342
22226,海浜幕張,140.04191699999998,35.648373
22291,検見川浜,140.058888,35.637291
22198,稲毛海岸,140.074034,35.629501
22366,千葉みなと,140.10341,35.606171999999994
22314,酒々井,140.275271,35.731737
22391,成田,140.313853,35.777796
22269,久住,140.338929,35.832232
22388,滑河,140.347871,35.877078999999995
22317,下総神崎,140.41065700000001,35.8948
22214,大戸,140.457828,35.890004
22312,佐原,140.494074,35.894521999999995
22248,香取,140.532367,35.897856
22337,水郷,140.57018100000002,35.885508
22222,小見川,140.604587,35.849971000000004
22308,笹川,140.65571599999998,35.839753
22318,下総橘,140.702273,35.818673
22319,下総豊里,140.721011,35.792899
22313,椎柴,140.758875,35.765204
22409,東我孫子,140.047754,35.868945000000004
22300,湖北,140.07795900000002,35.867165
22185,新木,140.107048,35.862352
22422,布佐,140.13293000000002,35.849371000000005
22255,木下,140.147954,35.838817
26312,小林,140.193028,35.830783000000004
22179,安食,140.242051,35.835682
22321,下総松崎,140.27749,35.807806
22335,十二橋,140.545707,35.916984
21588,潮来,140.549473,35.936904
21683,延方,140.58875,35.958071999999994
21613,鹿島神宮,140.625676,35.970614000000005
22266,祇園,139.948111,35.391528
22236,上総清川,139.96561200000002,35.390981
22410,東清川,139.985847,35.390017
22478,横田,140.020138,35.386207
22417,東横田,140.03599499999999,35.386185
22437,馬来田,140.05848500000002,35.36681
22322,下郡,140.055372,35.355018
22221,小櫃,140.05979399999998,35.328252
22351,俵田,140.061386,35.314495
22273,久留里,140.07561299999998,35.295812
22419,平山,140.064682,35.274312
22241,上総松丘,140.064046,35.258226
22234,上総亀山,140.089479,35.233153
22421,福俵,140.341904,35.546170000000004
22373,東金,140.363743,35.560171999999994
22274,求名,140.39626,35.579947
22167,与野,139.63908500000002,35.884392999999996
22017,北浦和,139.645951,35.872053
22174,蕨,139.690357,35.827959
22094,西川口,139.70431200000002,35.815514
22011,川口,139.717472,35.801869
22934,東十条,139.72685800000002,35.763803
22549,王子,139.73809,35.752538
22607,上中里,139.745769,35.747279999999996
22556,大井町,139.73485,35.606257
22566,大森,139.728079,35.588903
22602,蒲田,139.716032,35.562517
23205,新子安,139.654776,35.487064000000004
21777,下野花岡,140.00860600000001,36.649965
21807,仁井田,140.029573,36.657271
21766,鴻野山,140.051656,36.666495
21738,大金,140.09565600000002,36.656275
21769,小塙,140.11656000000002,36.643095
26429,滝,140.138152,36.648558
21753,烏山,140.15507,36.650455
21893,渋川,139.00878600000001,36.491251
21863,金島,138.976421,36.529502
21852,祖母島,138.957042,36.540729
21859,小野上,138.922202,36.552524
21860,小野上温泉,138.90488200000001,36.556909000000005
21847,市城,138.882247,36.570685
21921,中之条,138.850908,36.585541
21879,群馬原町,138.82409099999998,36.571694
21887,郷原,138.801073,36.548759999999994
21958,矢倉,138.78428,36.552731
21849,岩島,138.759873,36.563239
21869,川原湯温泉,138.70767,36.55363
21922,長野原草津口,138.64959,36.5465
21877,群馬大津,138.628045,36.553792
21937,羽根尾,138.605502,36.550164
21942,袋倉,138.579141,36.543997
21950,万座・鹿沢口,138.55139499999999,36.531967
21857,大前,138.528966,36.513696
21871,北高崎,139.001076,36.338791
21881,群馬八幡,138.957433,36.337641
21844,安中,138.914368,36.331657
23659,磯部,138.84965,36.298396999999994
21947,松井田,138.797705,36.309151
21930,西松井田,138.786675,36.316067
21962,横川,138.737926,36.336009000000004
21692,常陸青柳,140.48449499999998,36.383582000000004
21700,常陸津田,140.482914,36.404171000000005
21633,後台,140.489899,36.423767
21643,下菅谷,140.494021,36.435394
21674,中菅谷,140.492626,36.445662
